date,country,confirmed,deaths,recovered
2020-2-15,Iceland,0,0,0
2020-2-16,Iceland,0,0,0
2020-2-17,Iceland,0,0,0
2020-2-18,Iceland,0,0,0
2020-2-19,Iceland,0,0,0
2020-2-20,Iceland,0,0,0
2020-2-21,Iceland,0,0,0
2020-2-22,Iceland,0,0,0
2020-2-23,Iceland,0,0,0
2020-2-24,Iceland,0,0,0
2020-2-25,Iceland,0,0,0
2020-2-26,Iceland,0,0,0
2020-2-27,Iceland,0,0,0
2020-2-28,Iceland,1,0,0
2020-2-29,Iceland,1,0,0
2020-3-1,Iceland,3,0,0
2020-3-2,Iceland,6,0,0
2020-3-3,Iceland,11,0,0
2020-3-4,Iceland,26,0,0
2020-3-5,Iceland,34,0,0
2020-3-6,Iceland,43,0,0
2020-3-7,Iceland,50,0,0
2020-3-8,Iceland,50,0,0
2020-3-9,Iceland,58,0,0
2020-3-10,Iceland,69,0,1
2020-3-11,Iceland,85,0,1
2020-3-12,Iceland,103,0,1
2020-3-13,Iceland,134,0,1
2020-3-14,Iceland,156,0,1
2020-3-15,Iceland,171,5,8
2020-3-16,Iceland,180,0,0
2020-3-17,Iceland,220,1,0
2020-3-18,Iceland,250,1,5
2020-3-19,Iceland,330,1,5
2020-3-20,Iceland,409,0,5
2020-3-21,Iceland,473,1,22
2020-3-22,Iceland,568,1,36
2020-3-23,Iceland,588,1,36
2020-3-24,Iceland,648,2,51
2020-3-25,Iceland,737,2,56
2020-3-26,Iceland,802,2,82
2020-1-22,Zambia,0,0,0
2020-1-23,Zambia,0,0,0
2020-1-24,Zambia,0,0,0
2020-1-25,Zambia,0,0,0
2020-1-26,Zambia,0,0,0
2020-1-27,Zambia,0,0,0
2020-1-28,Zambia,0,0,0
2020-1-29,Zambia,0,0,0
2020-1-30,Zambia,0,0,0
2020-1-31,Zambia,0,0,0
2020-2-1,Zambia,0,0,0
2020-2-2,Zambia,0,0,0
2020-2-3,Zambia,0,0,0
2020-2-4,Zambia,0,0,0
2020-2-5,Zambia,0,0,0
2020-2-6,Zambia,0,0,0
2020-2-7,Zambia,0,0,0
2020-2-8,Zambia,0,0,0
2020-2-9,Zambia,0,0,0
2020-2-10,Zambia,0,0,0
2020-2-11,Zambia,0,0,0
2020-2-12,Zambia,0,0,0
2020-2-13,Zambia,0,0,0
2020-2-14,Zambia,0,0,0
2020-2-15,Zambia,0,0,0
2020-2-16,Zambia,0,0,0
2020-2-17,Zambia,0,0,0
2020-2-18,Zambia,0,0,0
2020-2-19,Zambia,0,0,0
2020-2-20,Zambia,0,0,0
2020-2-21,Zambia,0,0,0
2020-2-22,Zambia,0,0,0
2020-2-23,Zambia,0,0,0
2020-2-24,Zambia,0,0,0
2020-2-25,Zambia,0,0,0
2020-2-26,Zambia,0,0,0
2020-2-27,Zambia,0,0,0
2020-2-28,Zambia,0,0,0
2020-2-29,Zambia,0,0,0
2020-3-1,Zambia,0,0,0
2020-3-2,Zambia,0,0,0
2020-3-3,Zambia,0,0,0
2020-3-4,Zambia,0,0,0
2020-3-5,Zambia,0,0,0
2020-3-6,Zambia,0,0,0
2020-3-7,Zambia,0,0,0
2020-3-8,Zambia,0,0,0
2020-3-9,Zambia,0,0,0
2020-3-10,Zambia,0,0,0
2020-3-11,Zambia,0,0,0
2020-3-12,Zambia,0,0,0
2020-3-13,Zambia,0,0,0
2020-3-14,Zambia,0,0,0
2020-3-15,Zambia,0,0,0
2020-3-16,Zambia,0,0,0
2020-3-17,Zambia,0,0,0
2020-3-18,Zambia,2,0,0
2020-3-19,Zambia,2,0,0
2020-3-20,Zambia,2,0,0
2020-3-21,Zambia,2,0,0
2020-3-22,Zambia,3,0,0
2020-3-23,Zambia,3,0,0
2020-3-24,Zambia,3,0,0
2020-3-25,Zambia,12,0,0
2020-3-26,Zambia,16,0,0
2020-1-22,Senegal,0,0,0
2020-1-23,Senegal,0,0,0
2020-1-24,Senegal,0,0,0
2020-1-25,Senegal,0,0,0
2020-1-26,Senegal,0,0,0
2020-1-27,Senegal,0,0,0
2020-1-28,Senegal,0,0,0
2020-1-29,Senegal,0,0,0
2020-1-30,Senegal,0,0,0
2020-1-31,Senegal,0,0,0
2020-2-1,Senegal,0,0,0
2020-2-2,Senegal,0,0,0
2020-2-3,Senegal,0,0,0
2020-2-4,Senegal,0,0,0
2020-2-5,Senegal,0,0,0
2020-2-6,Senegal,0,0,0
2020-2-7,Senegal,0,0,0
2020-2-8,Senegal,0,0,0
2020-2-9,Senegal,0,0,0
2020-2-10,Senegal,0,0,0
2020-2-11,Senegal,0,0,0
2020-2-12,Senegal,0,0,0
2020-2-13,Senegal,0,0,0
2020-2-14,Senegal,0,0,0
2020-2-15,Senegal,0,0,0
2020-2-16,Senegal,0,0,0
2020-2-17,Senegal,0,0,0
2020-2-18,Senegal,0,0,0
2020-2-19,Senegal,0,0,0
2020-2-20,Senegal,0,0,0
2020-2-21,Senegal,0,0,0
2020-2-22,Senegal,0,0,0
2020-2-23,Senegal,0,0,0
2020-2-24,Senegal,0,0,0
2020-2-25,Senegal,0,0,0
2020-2-26,Senegal,0,0,0
2020-2-27,Senegal,0,0,0
2020-2-28,Senegal,0,0,0
2020-2-29,Senegal,0,0,0
2020-3-1,Senegal,0,0,0
2020-3-2,Senegal,1,0,0
2020-3-3,Senegal,2,0,0
2020-3-4,Senegal,4,0,0
2020-3-5,Senegal,4,0,0
2020-3-6,Senegal,4,0,0
2020-3-7,Senegal,4,0,0
2020-3-8,Senegal,4,0,1
2020-3-9,Senegal,4,0,1
2020-3-10,Senegal,4,0,1
2020-3-11,Senegal,4,0,1
2020-3-12,Senegal,4,0,1
2020-3-13,Senegal,10,0,1
2020-3-14,Senegal,10,0,1
2020-3-15,Senegal,24,0,1
2020-3-16,Senegal,24,0,2
2020-3-17,Senegal,26,0,2
2020-3-18,Senegal,31,0,2
2020-3-19,Senegal,31,0,2
2020-3-20,Senegal,38,0,2
2020-3-21,Senegal,47,0,5
2020-3-22,Senegal,67,0,5
2020-3-23,Senegal,79,0,5
2020-3-24,Senegal,86,0,8
2020-3-25,Senegal,99,0,9
2020-3-26,Senegal,105,0,9
2020-1-22,Papua New Guinea,0,0,0
2020-1-23,Papua New Guinea,0,0,0
2020-1-24,Papua New Guinea,0,0,0
2020-1-25,Papua New Guinea,0,0,0
2020-1-26,Papua New Guinea,0,0,0
2020-1-27,Papua New Guinea,0,0,0
2020-1-28,Papua New Guinea,0,0,0
2020-1-29,Papua New Guinea,0,0,0
2020-1-30,Papua New Guinea,0,0,0
2020-1-31,Papua New Guinea,0,0,0
2020-2-1,Papua New Guinea,0,0,0
2020-2-2,Papua New Guinea,0,0,0
2020-2-3,Papua New Guinea,0,0,0
2020-2-4,Papua New Guinea,0,0,0
2020-2-5,Papua New Guinea,0,0,0
2020-2-6,Papua New Guinea,0,0,0
2020-2-7,Papua New Guinea,0,0,0
2020-2-8,Papua New Guinea,0,0,0
2020-2-9,Papua New Guinea,0,0,0
2020-2-10,Papua New Guinea,0,0,0
2020-2-11,Papua New Guinea,0,0,0
2020-2-12,Papua New Guinea,0,0,0
2020-2-13,Papua New Guinea,0,0,0
2020-2-14,Papua New Guinea,0,0,0
2020-2-15,Papua New Guinea,0,0,0
2020-2-16,Papua New Guinea,0,0,0
2020-2-17,Papua New Guinea,0,0,0
2020-2-18,Papua New Guinea,0,0,0
2020-2-19,Papua New Guinea,0,0,0
2020-2-20,Papua New Guinea,0,0,0
2020-2-21,Papua New Guinea,0,0,0
2020-2-22,Papua New Guinea,0,0,0
2020-2-23,Papua New Guinea,0,0,0
2020-2-24,Papua New Guinea,0,0,0
2020-2-25,Papua New Guinea,0,0,0
2020-2-26,Papua New Guinea,0,0,0
2020-2-27,Papua New Guinea,0,0,0
2020-2-28,Papua New Guinea,0,0,0
2020-2-29,Papua New Guinea,0,0,0
2020-3-1,Papua New Guinea,0,0,0
2020-3-2,Papua New Guinea,0,0,0
2020-3-3,Papua New Guinea,0,0,0
2020-3-4,Papua New Guinea,0,0,0
2020-3-5,Papua New Guinea,0,0,0
2020-3-6,Papua New Guinea,0,0,0
2020-3-7,Papua New Guinea,0,0,0
2020-3-8,Papua New Guinea,0,0,0
2020-3-9,Papua New Guinea,0,0,0
2020-3-10,Papua New Guinea,0,0,0
2020-3-11,Papua New Guinea,0,0,0
2020-3-12,Papua New Guinea,0,0,0
2020-3-13,Papua New Guinea,0,0,0
2020-3-14,Papua New Guinea,0,0,0
2020-3-15,Papua New Guinea,0,0,0
2020-3-16,Papua New Guinea,0,0,0
2020-3-17,Papua New Guinea,0,0,0
2020-3-18,Papua New Guinea,0,0,0
2020-3-19,Papua New Guinea,0,0,0
2020-3-20,Papua New Guinea,1,0,0
2020-3-21,Papua New Guinea,1,0,0
2020-3-22,Papua New Guinea,1,0,0
2020-3-23,Papua New Guinea,1,0,0
2020-3-24,Papua New Guinea,1,0,0
2020-3-25,Papua New Guinea,1,0,0
2020-3-26,Papua New Guinea,1,0,0
2020-1-22,Trinidad and Tobago,0,0,0
2020-1-23,Trinidad and Tobago,0,0,0
2020-1-24,Trinidad and Tobago,0,0,0
2020-1-25,Trinidad and Tobago,0,0,0
2020-1-26,Trinidad and Tobago,0,0,0
2020-1-27,Trinidad and Tobago,0,0,0
2020-1-28,Trinidad and Tobago,0,0,0
2020-1-29,Trinidad and Tobago,0,0,0
2020-1-30,Trinidad and Tobago,0,0,0
2020-1-31,Trinidad and Tobago,0,0,0
2020-2-1,Trinidad and Tobago,0,0,0
2020-2-2,Trinidad and Tobago,0,0,0
2020-2-3,Trinidad and Tobago,0,0,0
2020-2-4,Trinidad and Tobago,0,0,0
2020-2-5,Trinidad and Tobago,0,0,0
2020-2-6,Trinidad and Tobago,0,0,0
2020-2-7,Trinidad and Tobago,0,0,0
2020-2-8,Trinidad and Tobago,0,0,0
2020-2-9,Trinidad and Tobago,0,0,0
2020-2-10,Trinidad and Tobago,0,0,0
2020-2-11,Trinidad and Tobago,0,0,0
2020-2-12,Trinidad and Tobago,0,0,0
2020-2-13,Trinidad and Tobago,0,0,0
2020-2-14,Trinidad and Tobago,0,0,0
2020-2-15,Trinidad and Tobago,0,0,0
2020-2-16,Trinidad and Tobago,0,0,0
2020-2-17,Trinidad and Tobago,0,0,0
2020-2-18,Trinidad and Tobago,0,0,0
2020-2-19,Trinidad and Tobago,0,0,0
2020-2-20,Trinidad and Tobago,0,0,0
2020-2-21,Trinidad and Tobago,0,0,0
2020-2-22,Trinidad and Tobago,0,0,0
2020-2-23,Trinidad and Tobago,0,0,0
2020-2-24,Trinidad and Tobago,0,0,0
2020-2-25,Trinidad and Tobago,0,0,0
2020-2-26,Trinidad and Tobago,0,0,0
2020-2-27,Trinidad and Tobago,0,0,0
2020-2-28,Trinidad and Tobago,0,0,0
2020-2-29,Trinidad and Tobago,0,0,0
2020-3-1,Trinidad and Tobago,0,0,0
2020-3-2,Trinidad and Tobago,0,0,0
2020-3-3,Trinidad and Tobago,0,0,0
2020-3-4,Trinidad and Tobago,0,0,0
2020-3-5,Trinidad and Tobago,0,0,0
2020-3-6,Trinidad and Tobago,0,0,0
2020-3-7,Trinidad and Tobago,0,0,0
2020-3-8,Trinidad and Tobago,0,0,0
2020-3-9,Trinidad and Tobago,0,0,0
2020-3-10,Trinidad and Tobago,0,0,0
2020-3-11,Trinidad and Tobago,0,0,0
2020-3-12,Trinidad and Tobago,0,0,0
2020-3-13,Trinidad and Tobago,0,0,0
2020-3-14,Trinidad and Tobago,2,0,0
2020-3-15,Trinidad and Tobago,2,0,0
2020-3-16,Trinidad and Tobago,4,0,0
2020-3-17,Trinidad and Tobago,5,0,0
2020-3-18,Trinidad and Tobago,7,0,0
2020-3-19,Trinidad and Tobago,9,0,0
2020-3-20,Trinidad and Tobago,9,0,0
2020-3-21,Trinidad and Tobago,49,0,1
2020-3-22,Trinidad and Tobago,50,0,1
2020-3-23,Trinidad and Tobago,51,0,1
2020-3-24,Trinidad and Tobago,57,0,0
2020-3-25,Trinidad and Tobago,60,1,0
2020-3-26,Trinidad and Tobago,65,1,0
2020-1-22,Zimbabwe,0,0,0
2020-1-23,Zimbabwe,0,0,0
2020-1-24,Zimbabwe,0,0,0
2020-1-25,Zimbabwe,0,0,0
2020-1-26,Zimbabwe,0,0,0
2020-1-27,Zimbabwe,0,0,0
2020-1-28,Zimbabwe,0,0,0
2020-1-29,Zimbabwe,0,0,0
2020-1-30,Zimbabwe,0,0,0
2020-1-31,Zimbabwe,0,0,0
2020-2-1,Zimbabwe,0,0,0
2020-2-2,Zimbabwe,0,0,0
2020-2-3,Zimbabwe,0,0,0
2020-2-4,Zimbabwe,0,0,0
2020-2-5,Zimbabwe,0,0,0
2020-2-6,Zimbabwe,0,0,0
2020-2-7,Zimbabwe,0,0,0
2020-2-8,Zimbabwe,0,0,0
2020-2-9,Zimbabwe,0,0,0
2020-2-10,Zimbabwe,0,0,0
2020-2-11,Zimbabwe,0,0,0
2020-2-12,Zimbabwe,0,0,0
2020-2-13,Zimbabwe,0,0,0
2020-2-14,Zimbabwe,0,0,0
2020-2-15,Zimbabwe,0,0,0
2020-2-16,Zimbabwe,0,0,0
2020-2-17,Zimbabwe,0,0,0
2020-2-18,Zimbabwe,0,0,0
2020-2-19,Zimbabwe,0,0,0
2020-2-20,Zimbabwe,0,0,0
2020-2-21,Zimbabwe,0,0,0
2020-2-22,Zimbabwe,0,0,0
2020-2-23,Zimbabwe,0,0,0
2020-2-24,Zimbabwe,0,0,0
2020-2-25,Zimbabwe,0,0,0
2020-2-26,Zimbabwe,0,0,0
2020-2-27,Zimbabwe,0,0,0
2020-2-28,Zimbabwe,0,0,0
2020-2-29,Zimbabwe,0,0,0
2020-3-1,Zimbabwe,0,0,0
2020-3-2,Zimbabwe,0,0,0
2020-3-3,Zimbabwe,0,0,0
2020-3-4,Zimbabwe,0,0,0
2020-3-5,Zimbabwe,0,0,0
2020-3-6,Zimbabwe,0,0,0
2020-3-7,Zimbabwe,0,0,0
2020-3-8,Zimbabwe,0,0,0
2020-3-9,Zimbabwe,0,0,0
2020-3-10,Zimbabwe,0,0,0
2020-3-11,Zimbabwe,0,0,0
2020-3-12,Zimbabwe,0,0,0
2020-3-13,Zimbabwe,0,0,0
2020-3-14,Zimbabwe,0,0,0
2020-3-15,Zimbabwe,0,0,0
2020-3-16,Zimbabwe,0,0,0
2020-3-17,Zimbabwe,0,0,0
2020-3-18,Zimbabwe,0,0,0
2020-3-19,Zimbabwe,0,0,0
2020-3-20,Zimbabwe,1,0,0
2020-3-21,Zimbabwe,3,0,0
2020-3-22,Zimbabwe,3,0,0
2020-3-23,Zimbabwe,3,1,0
2020-3-24,Zimbabwe,3,1,0
2020-3-25,Zimbabwe,3,1,0
2020-3-26,Zimbabwe,3,1,0
2020-1-22,Jordan,0,0,0
2020-1-23,Jordan,0,0,0
2020-1-24,Jordan,0,0,0
2020-1-25,Jordan,0,0,0
2020-1-26,Jordan,0,0,0
2020-1-27,Jordan,0,0,0
2020-1-28,Jordan,0,0,0
2020-1-29,Jordan,0,0,0
2020-1-30,Jordan,0,0,0
2020-1-31,Jordan,0,0,0
2020-2-1,Jordan,0,0,0
2020-2-2,Jordan,0,0,0
2020-2-3,Jordan,0,0,0
2020-2-4,Jordan,0,0,0
2020-2-5,Jordan,0,0,0
2020-2-6,Jordan,0,0,0
2020-2-7,Jordan,0,0,0
2020-2-8,Jordan,0,0,0
2020-2-9,Jordan,0,0,0
2020-2-10,Jordan,0,0,0
2020-2-11,Jordan,0,0,0
2020-2-12,Jordan,0,0,0
2020-2-13,Jordan,0,0,0
2020-2-14,Jordan,0,0,0
2020-2-15,Jordan,0,0,0
2020-2-16,Jordan,0,0,0
2020-2-17,Jordan,0,0,0
2020-2-18,Jordan,0,0,0
2020-2-19,Jordan,0,0,0
2020-2-20,Jordan,0,0,0
2020-2-21,Jordan,0,0,0
2020-2-22,Jordan,0,0,0
2020-2-23,Jordan,0,0,0
2020-2-24,Jordan,0,0,0
2020-2-25,Jordan,0,0,0
2020-2-26,Jordan,0,0,0
2020-2-27,Jordan,0,0,0
2020-2-28,Jordan,0,0,0
2020-2-29,Jordan,0,0,0
2020-3-1,Jordan,0,0,0
2020-3-2,Jordan,0,0,0
2020-3-3,Jordan,1,0,0
2020-3-4,Jordan,1,0,0
2020-3-5,Jordan,1,0,0
2020-3-6,Jordan,1,0,0
2020-3-7,Jordan,1,0,0
2020-3-8,Jordan,1,0,0
2020-3-9,Jordan,1,0,0
2020-3-10,Jordan,1,0,0
2020-3-11,Jordan,1,0,0
2020-3-12,Jordan,1,0,0
2020-3-13,Jordan,1,0,1
2020-3-14,Jordan,1,0,1
2020-3-15,Jordan,8,0,1
2020-3-16,Jordan,17,0,1
2020-3-17,Jordan,34,0,1
2020-3-18,Jordan,52,0,1
2020-3-19,Jordan,69,0,1
2020-3-20,Jordan,85,0,1
2020-3-21,Jordan,85,0,1
2020-3-22,Jordan,112,0,1
2020-3-23,Jordan,127,0,1
2020-3-24,Jordan,154,0,1
2020-3-25,Jordan,172,0,1
2020-3-26,Jordan,212,0,1
2020-1-22,Denmark,0,0,0
2020-1-23,Denmark,0,0,0
2020-1-24,Denmark,0,0,0
2020-1-25,Denmark,0,0,0
2020-1-26,Denmark,0,0,0
2020-1-27,Denmark,0,0,0
2020-1-28,Denmark,0,0,0
2020-1-29,Denmark,0,0,0
2020-1-30,Denmark,0,0,0
2020-1-31,Denmark,0,0,0
2020-2-1,Denmark,0,0,0
2020-2-2,Denmark,0,0,0
2020-2-3,Denmark,0,0,0
2020-2-4,Denmark,0,0,0
2020-2-5,Denmark,0,0,0
2020-2-6,Denmark,0,0,0
2020-2-7,Denmark,0,0,0
2020-2-8,Denmark,0,0,0
2020-2-9,Denmark,0,0,0
2020-2-10,Denmark,0,0,0
2020-2-11,Denmark,0,0,0
2020-2-12,Denmark,0,0,0
2020-2-13,Denmark,0,0,0
2020-2-14,Denmark,0,0,0
2020-2-15,Denmark,0,0,0
2020-2-16,Denmark,0,0,0
2020-2-17,Denmark,0,0,0
2020-2-18,Denmark,0,0,0
2020-2-19,Denmark,0,0,0
2020-2-20,Denmark,0,0,0
2020-2-21,Denmark,0,0,0
2020-2-22,Denmark,0,0,0
2020-2-23,Denmark,0,0,0
2020-2-24,Denmark,0,0,0
2020-2-25,Denmark,0,0,0
2020-2-26,Denmark,0,0,0
2020-2-27,Denmark,1,0,0
2020-2-28,Denmark,1,0,0
2020-2-29,Denmark,3,0,0
2020-3-1,Denmark,4,0,0
2020-3-2,Denmark,4,0,0
2020-3-3,Denmark,6,0,0
2020-3-4,Denmark,11,0,0
2020-3-5,Denmark,11,0,0
2020-3-6,Denmark,24,0,1
2020-3-7,Denmark,24,0,1
2020-3-8,Denmark,37,0,1
2020-3-9,Denmark,92,0,1
2020-3-10,Denmark,264,0,1
2020-3-11,Denmark,444,0,1
2020-3-12,Denmark,617,0,1
2020-3-13,Denmark,804,0,1
2020-3-14,Denmark,836,1,1
2020-3-15,Denmark,875,2,1
2020-3-16,Denmark,933,3,1
2020-3-17,Denmark,1025,4,1
2020-3-18,Denmark,1116,4,1
2020-3-19,Denmark,1225,6,1
2020-3-20,Denmark,1337,9,1
2020-3-21,Denmark,1420,13,1
2020-3-22,Denmark,1514,13,1
2020-3-23,Denmark,1572,24,1
2020-3-24,Denmark,1718,32,36
2020-3-25,Denmark,1862,34,41
2020-3-26,Denmark,2023,41,50
2020-1-22,Kazakhstan,0,0,0
2020-1-23,Kazakhstan,0,0,0
2020-1-24,Kazakhstan,0,0,0
2020-1-25,Kazakhstan,0,0,0
2020-1-26,Kazakhstan,0,0,0
2020-1-27,Kazakhstan,0,0,0
2020-1-28,Kazakhstan,0,0,0
2020-1-29,Kazakhstan,0,0,0
2020-1-30,Kazakhstan,0,0,0
2020-1-31,Kazakhstan,0,0,0
2020-2-1,Kazakhstan,0,0,0
2020-2-2,Kazakhstan,0,0,0
2020-2-3,Kazakhstan,0,0,0
2020-2-4,Kazakhstan,0,0,0
2020-2-5,Kazakhstan,0,0,0
2020-2-6,Kazakhstan,0,0,0
2020-2-7,Kazakhstan,0,0,0
2020-2-8,Kazakhstan,0,0,0
2020-2-9,Kazakhstan,0,0,0
2020-2-10,Kazakhstan,0,0,0
2020-2-11,Kazakhstan,0,0,0
2020-2-12,Kazakhstan,0,0,0
2020-2-13,Kazakhstan,0,0,0
2020-2-14,Kazakhstan,0,0,0
2020-2-15,Kazakhstan,0,0,0
2020-2-16,Kazakhstan,0,0,0
2020-2-17,Kazakhstan,0,0,0
2020-2-18,Kazakhstan,0,0,0
2020-2-19,Kazakhstan,0,0,0
2020-2-20,Kazakhstan,0,0,0
2020-2-21,Kazakhstan,0,0,0
2020-2-22,Kazakhstan,0,0,0
2020-2-23,Kazakhstan,0,0,0
2020-2-24,Kazakhstan,0,0,0
2020-2-25,Kazakhstan,0,0,0
2020-2-26,Kazakhstan,0,0,0
2020-2-27,Kazakhstan,0,0,0
2020-2-28,Kazakhstan,0,0,0
2020-2-29,Kazakhstan,0,0,0
2020-3-1,Kazakhstan,0,0,0
2020-3-2,Kazakhstan,0,0,0
2020-3-3,Kazakhstan,0,0,0
2020-3-4,Kazakhstan,0,0,0
2020-3-5,Kazakhstan,0,0,0
2020-3-6,Kazakhstan,0,0,0
2020-3-7,Kazakhstan,0,0,0
2020-3-8,Kazakhstan,0,0,0
2020-3-9,Kazakhstan,0,0,0
2020-3-10,Kazakhstan,0,0,0
2020-3-11,Kazakhstan,0,0,0
2020-3-12,Kazakhstan,0,0,0
2020-3-13,Kazakhstan,4,0,0
2020-3-14,Kazakhstan,6,0,0
2020-3-15,Kazakhstan,9,0,0
2020-3-16,Kazakhstan,10,0,0
2020-3-17,Kazakhstan,33,0,0
2020-3-18,Kazakhstan,35,0,0
2020-3-19,Kazakhstan,44,0,0
2020-3-20,Kazakhstan,49,3,0
2020-3-21,Kazakhstan,53,0,0
2020-3-22,Kazakhstan,60,0,0
2020-3-23,Kazakhstan,62,0,0
2020-3-24,Kazakhstan,72,0,0
2020-3-25,Kazakhstan,81,0,0
2020-3-26,Kazakhstan,111,1,2
2020-1-22,Poland,0,0,0
2020-1-23,Poland,0,0,0
2020-1-24,Poland,0,0,0
2020-1-25,Poland,0,0,0
2020-1-26,Poland,0,0,0
2020-1-27,Poland,0,0,0
2020-1-28,Poland,0,0,0
2020-1-29,Poland,0,0,0
2020-1-30,Poland,0,0,0
2020-1-31,Poland,0,0,0
2020-2-1,Poland,0,0,0
2020-2-2,Poland,0,0,0
2020-2-3,Poland,0,0,0
2020-2-4,Poland,0,0,0
2020-2-5,Poland,0,0,0
2020-2-6,Poland,0,0,0
2020-2-7,Poland,0,0,0
2020-2-8,Poland,0,0,0
2020-2-9,Poland,0,0,0
2020-2-10,Poland,0,0,0
2020-2-11,Poland,0,0,0
2020-2-12,Poland,0,0,0
2020-2-13,Poland,0,0,0
2020-2-14,Poland,0,0,0
2020-2-15,Poland,0,0,0
2020-2-16,Poland,0,0,0
2020-2-17,Poland,0,0,0
2020-2-18,Poland,0,0,0
2020-2-19,Poland,0,0,0
2020-2-20,Poland,0,0,0
2020-2-21,Poland,0,0,0
2020-2-22,Poland,0,0,0
2020-2-23,Poland,0,0,0
2020-2-24,Poland,0,0,0
2020-2-25,Poland,0,0,0
2020-2-26,Poland,0,0,0
2020-2-27,Poland,0,0,0
2020-2-28,Poland,0,0,0
2020-2-29,Poland,0,0,0
2020-3-1,Poland,0,0,0
2020-3-2,Poland,0,0,0
2020-3-3,Poland,0,0,0
2020-3-4,Poland,1,0,0
2020-3-5,Poland,1,0,0
2020-3-6,Poland,5,0,0
2020-3-7,Poland,5,0,0
2020-3-8,Poland,11,0,0
2020-3-9,Poland,16,0,0
2020-3-10,Poland,22,0,0
2020-3-11,Poland,31,0,0
2020-3-12,Poland,49,1,0
2020-3-13,Poland,68,2,0
2020-3-14,Poland,103,3,0
2020-3-15,Poland,119,3,0
2020-3-16,Poland,177,4,13
2020-3-17,Poland,238,5,13
2020-3-18,Poland,251,5,13
2020-3-19,Poland,355,5,1
2020-3-20,Poland,425,5,1
2020-3-21,Poland,536,5,1
2020-3-22,Poland,634,7,1
2020-3-23,Poland,749,8,1
2020-3-24,Poland,901,10,1
2020-3-25,Poland,1051,14,7
2020-3-26,Poland,1221,16,7
2020-1-22,Eritrea,0,0,0
2020-1-23,Eritrea,0,0,0
2020-1-24,Eritrea,0,0,0
2020-1-25,Eritrea,0,0,0
2020-1-26,Eritrea,0,0,0
2020-1-27,Eritrea,0,0,0
2020-1-28,Eritrea,0,0,0
2020-1-29,Eritrea,0,0,0
2020-1-30,Eritrea,0,0,0
2020-1-31,Eritrea,0,0,0
2020-2-1,Eritrea,0,0,0
2020-2-2,Eritrea,0,0,0
2020-2-3,Eritrea,0,0,0
2020-2-4,Eritrea,0,0,0
2020-2-5,Eritrea,0,0,0
2020-2-6,Eritrea,0,0,0
2020-2-7,Eritrea,0,0,0
2020-2-8,Eritrea,0,0,0
2020-2-9,Eritrea,0,0,0
2020-2-10,Eritrea,0,0,0
2020-2-11,Eritrea,0,0,0
2020-2-12,Eritrea,0,0,0
2020-2-13,Eritrea,0,0,0
2020-2-14,Eritrea,0,0,0
2020-2-15,Eritrea,0,0,0
2020-2-16,Eritrea,0,0,0
2020-2-17,Eritrea,0,0,0
2020-2-18,Eritrea,0,0,0
2020-2-19,Eritrea,0,0,0
2020-2-20,Eritrea,0,0,0
2020-2-21,Eritrea,0,0,0
2020-2-22,Eritrea,0,0,0
2020-2-23,Eritrea,0,0,0
2020-2-24,Eritrea,0,0,0
2020-2-25,Eritrea,0,0,0
2020-2-26,Eritrea,0,0,0
2020-2-27,Eritrea,0,0,0
2020-2-28,Eritrea,0,0,0
2020-2-29,Eritrea,0,0,0
2020-3-1,Eritrea,0,0,0
2020-3-2,Eritrea,0,0,0
2020-3-3,Eritrea,0,0,0
2020-3-4,Eritrea,0,0,0
2020-3-5,Eritrea,0,0,0
2020-3-6,Eritrea,0,0,0
2020-3-7,Eritrea,0,0,0
2020-3-8,Eritrea,0,0,0
2020-3-9,Eritrea,0,0,0
2020-3-10,Eritrea,0,0,0
2020-3-11,Eritrea,0,0,0
2020-3-12,Eritrea,0,0,0
2020-3-13,Eritrea,0,0,0
2020-3-14,Eritrea,0,0,0
2020-3-15,Eritrea,0,0,0
2020-3-16,Eritrea,0,0,0
2020-3-17,Eritrea,0,0,0
2020-3-18,Eritrea,0,0,0
2020-3-19,Eritrea,0,0,0
2020-3-20,Eritrea,0,0,0
2020-3-21,Eritrea,1,0,0
2020-3-22,Eritrea,1,0,0
2020-3-23,Eritrea,1,0,0
2020-3-24,Eritrea,1,0,0
2020-3-25,Eritrea,4,0,0
2020-3-26,Eritrea,6,0,0
2020-1-22,Kyrgyzstan,0,0,0
2020-1-23,Kyrgyzstan,0,0,0
2020-1-24,Kyrgyzstan,0,0,0
2020-1-25,Kyrgyzstan,0,0,0
2020-1-26,Kyrgyzstan,0,0,0
2020-1-27,Kyrgyzstan,0,0,0
2020-1-28,Kyrgyzstan,0,0,0
2020-1-29,Kyrgyzstan,0,0,0
2020-1-30,Kyrgyzstan,0,0,0
2020-1-31,Kyrgyzstan,0,0,0
2020-2-1,Kyrgyzstan,0,0,0
2020-2-2,Kyrgyzstan,0,0,0
2020-2-3,Kyrgyzstan,0,0,0
2020-2-4,Kyrgyzstan,0,0,0
2020-2-5,Kyrgyzstan,0,0,0
2020-2-6,Kyrgyzstan,0,0,0
2020-2-7,Kyrgyzstan,0,0,0
2020-2-8,Kyrgyzstan,0,0,0
2020-2-9,Kyrgyzstan,0,0,0
2020-2-10,Kyrgyzstan,0,0,0
2020-2-11,Kyrgyzstan,0,0,0
